duration,pkts_rate,bytes_rate,size_mean,size_std,size_q1,size_q2,size_q3,size_min,size_max,n_pkts,n_bytes
42.97450399398804,0.23269611212729668,19.08108119443833,82.0,16.0,66.0,82.0,98.0,66.0,98.0,10.0,820.0
42.94581699371338,0.11642577438291428,10.944022791993943,94.0,0.0,94.0,94.0,94.0,94.0,94.0,5.0,470.0
43.10257387161255,0.27840564778669113,48.906592127862076,175.66666666666666,279.1183540284579,66.0,94.5,123.0,66.0,1097.0,12.0,2108.0
43.10188293457031,0.30161095327863774,28.931450672189328,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
40.04143285751343,0.29968957511340166,29.494449017410613,98.41666666666667,27.405772911722245,66.0,121.0,121.0,66.0,123.0,12.0,1181.0
40.03494906425476,0.29973811083761837,29.499225741602277,98.41666666666667,27.405772911722245,66.0,121.0,121.0,66.0,123.0,12.0,1181.0
40.03477501869202,0.3247176983992135,31.147920761832246,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
40.03371500968933,0.29974735037944017,29.500135066509902,98.41666666666667,27.405772911722245,66.0,121.0,121.0,66.0,123.0,12.0,1181.0
39.99658799171448,0.2750234595580681,51.454389070045835,187.0909090909091,294.0564121962298,66.0,123.0,123.0,66.0,1113.0,11.0,2058.0
39.99608397483826,0.2500244775536288,23.62731312881792,94.5,28.5,66.0,94.5,123.0,66.0,123.0,10.0,945.0
39.99694299697876,0.27502101850211164,25.27693179142135,91.9090909090909,28.381987070722246,66.0,66.0,123.0,66.0,123.0,11.0,1011.0
40.002357959747314,0.27498378998230144,25.273510152009706,91.9090909090909,28.381987070722246,66.0,66.0,123.0,66.0,123.0,11.0,1011.0
40.474043130874634,0.27177912432496565,50.847403441889035,187.0909090909091,294.0564121962298,66.0,123.0,123.0,66.0,1113.0,11.0,2058.0
40.47319507598877,0.3212002406924481,30.810515395652526,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
40.31882309913635,0.27282542382135216,24.827113567743048,91.0,27.386127875258307,66.0,66.0,121.0,66.0,121.0,11.0,1001.0
40.28348207473755,0.148944423147638,42.79669758442132,287.3333333333333,367.4605043024655,123.0,123.0,123.0,123.0,1109.0,6.0,1724.0
0.22682690620422363,26.451888360183776,2085.2905323944874,78.83333333333333,18.658480347790622,66.0,66.0,89.25,66.0,112.0,6.0,473.0
39.37944507598877,0.3301214624765401,31.66626643909581,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
0.08054399490356445,62.07787440871928,4022.6462616850094,64.8,2.4,66.0,66.0,66.0,60.0,66.0,5.0,324.0
39.34153413772583,0.27960272117227264,52.23487200082002,186.8181818181818,293.19767398984914,66.0,123.0,123.0,66.0,1110.0,11.0,2055.0
11.518397808074951,0.9549939308649742,401.27108622344645,420.1818181818182,540.1292468528112,75.0,77.0,704.0,75.0,1388.0,11.0,4622.0
11.545062065124512,1.0394054126612078,329.4048986958811,316.9166666666667,485.2163535189454,67.0,69.0,165.0,67.0,1392.0,12.0,3803.0
0.01092219352722168,183.11340071161948,13550.391652659842,74.0,0.0,74.0,74.0,74.0,74.0,74.0,2.0,148.0
0.011542081832885742,173.2789655243643,16634.780690338972,96.0,6.0,93.0,96.0,99.0,90.0,102.0,2.0,192.0
15.861977100372314,0.1260876867583585,7.943524265776586,63.0,3.0,61.5,63.0,64.5,60.0,66.0,2.0,126.0
15.698992013931274,0.1273967142747255,8.408183142131882,66.0,0.0,66.0,66.0,66.0,66.0,66.0,2.0,132.0
40.03275489807129,0.34971362914308196,33.097897043898826,94.64285714285714,27.099307167888846,66.0,99.5,121.0,66.0,123.0,14.0,1325.0
40.0356171131134,0.3247108684067701,31.14726560794172,95.92307692307692,27.711318261015908,66.0,121.0,121.0,66.0,123.0,13.0,1247.0
39.996429204940796,0.3000267833538907,79.13206410958868,263.75,379.34771318672796,66.0,123.0,123.0,66.0,1110.0,12.0,3165.0
39.99977993965149,0.2750015129232194,51.3502825040266,186.72727272727272,292.9114327540264,66.0,123.0,123.0,66.0,1109.0,11.0,2054.0
40.02454710006714,0.2498466747168571,23.360664086026137,93.5,27.5,66.0,93.5,121.0,66.0,121.0,10.0,935.0
